velocity_X,Y,agent_skin,velocity_Z,X,pitch,yaw,Z,velocity_Y,tick,steamid,name
0.0,1991.0704,customplayer_t_map_based,0.0,489.92978,79.59836,55.548584,132.53125,0.0,61,76561198049602148,Moon
0.0,2333.2341,customplayer_ct_map_based,0.0,359.003,-0.1387024,-154.91272,-119.11853,0.0,61,76561199068251294,prosto bo$$
0.0,-470.3335,customplayer_t_map_based,0.0,-250.9367,9.627457,144.14029,9.03125,0.0,61,76561198171814417,Faat
0.0,1917.5593,customplayer_t_map_based,0.0,-529.78925,1.5487366,24.457977,-119.98871,0.0,61,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,-4.4731445,-9.340088,-120.96875,0.0,62,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2010.0741,customplayer_ctm_st6_variantg,0.0,-57.90918,-0.48098755,172.78506,-121.4375,0.0,62,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,62,76561198002613044,frees.tyler
0.0,309.48615,customplayer_t_map_based,0.0,-320.05115,4.7279053,96.050385,1.7562447,0.0,62,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,62,76561199433997570,Simple Dimple skins.army
0.0,2191.7769,customplayer_ct_map_based,0.0,83.624,1.4309692,-156.7526,-124.53638,0.0,62,76561199557907229,shawty#)$@
0.0,1991.0704,customplayer_t_map_based,0.0,489.92978,79.59836,55.548584,132.53125,0.0,62,76561198049602148,Moon
0.0,2333.2341,customplayer_ct_map_based,0.0,359.003,-0.1387024,-154.91272,-119.11853,0.0,62,76561199068251294,prosto bo$$
0.0,-470.3335,customplayer_t_map_based,0.0,-250.9367,9.627457,144.14029,9.03125,0.0,62,76561198171814417,Faat
0.0,1917.5593,customplayer_t_map_based,0.0,-529.78925,1.5487366,24.457977,-119.98871,0.0,62,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,-4.4731445,-9.340088,-120.96875,0.0,63,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2010.0741,customplayer_ctm_st6_variantg,0.0,-57.90918,-0.48098755,172.78506,-121.4375,0.0,63,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,63,76561198002613044,frees.tyler
0.0,309.48615,customplayer_t_map_based,0.0,-320.05115,4.7279053,96.050385,1.7562447,0.0,63,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,63,76561199433997570,Simple Dimple skins.army
0.0,2191.7769,customplayer_ct_map_based,0.0,83.624,1.4309692,-156.7526,-124.53638,0.0,63,76561199557907229,shawty#)$@
0.0,1991.0704,customplayer_t_map_based,0.0,489.92978,79.59836,55.548584,132.53125,0.0,63,76561198049602148,Moon
0.0,2333.2341,customplayer_ct_map_based,0.0,359.003,-0.1387024,-154.91272,-119.11853,0.0,63,76561199068251294,prosto bo$$
0.0,-470.3335,customplayer_t_map_based,0.0,-250.9367,9.627457,144.14029,9.03125,0.0,63,76561198171814417,Faat
0.0,1917.5593,customplayer_t_map_based,0.0,-529.78925,1.5487366,24.457977,-119.98871,0.0,63,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,-4.4731445,-9.340088,-120.96875,0.0,64,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2010.0741,customplayer_ctm_st6_variantg,0.0,-57.90918,-0.48098755,172.78506,-121.4375,0.0,64,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,64,76561198002613044,frees.tyler
0.0,309.48615,customplayer_t_map_based,0.0,-320.05115,4.7279053,96.050385,1.7562447,0.0,64,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,64,76561199433997570,Simple Dimple skins.army
0.0,2191.7769,customplayer_ct_map_based,0.0,83.624,1.4309692,-156.7526,-124.53638,0.0,64,76561199557907229,shawty#)$@
0.0,1991.0704,customplayer_t_map_based,0.0,489.92978,79.59836,55.548584,132.53125,0.0,64,76561198049602148,Moon
0.0,2333.2341,customplayer_ct_map_based,0.0,359.003,-0.1387024,-154.91272,-119.11853,0.0,64,76561199068251294,prosto bo$$
0.0,-470.3335,customplayer_t_map_based,0.0,-250.9367,9.627457,144.14029,9.03125,0.0,64,76561198171814417,Faat
0.0,1917.5593,customplayer_t_map_based,0.0,-529.78925,1.5487366,24.457977,-119.98871,0.0,64,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,-4.4731445,-9.340088,-120.868774,0.0,65,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,-0.48098755,172.78506,-120.97662,0.0,65,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.182625,0.0,65,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,4.7279053,96.050385,117.364006,0.0,65,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.26251,0.0,65,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,1.4309692,-156.7526,-119.818726,0.0,65,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,79.59836,55.548584,83.84496,0.0,65,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,-0.1387024,-154.91272,-120.37494,0.0,65,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,9.627457,144.14029,119.98401,0.0,65,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,1.5487366,24.457977,108.663376,0.0,65,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,6.3984375,182.24991,0.0,-4.000061,-120.96875,0.0,67,76561199256543526,Wybaczam.oficjalnie skins.army
20228.389,2480.5537,customplayer_ctm_st6_variantg,29.496094,258.1594,0.0,-67.5,-121.07666,30110.695,67,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,6.4003906,-1015.0,0.0,-177.00005,116.08262,0.0,67,76561198002613044,frees.tyler
-32148.098,-795.6421,customplayer_t_map_based,7398.8965,-822.3652,0.0,106.99997,117.264,-70728.2,67,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,6.4023438,334.36874,0.0,-129.99985,-120.36255,0.0,67,76561199433997570,Simple Dimple skins.army
4895.9194,2369.6763,customplayer_ct_map_based,301.9297,160.12274,0.0,23.99997,-119.9187,11385.5625,67,76561199557907229,shawty#)$@
-54843.508,-808.0,customplayer_t_map_based,-3115.9224,-367.0,0.0,-177.00005,83.744965,-179140.5,67,76561198049602148,Moon
-487.0957,2352.9424,customplayer_ct_map_based,-80.41016,351.39212,0.0,-157.5,-120.474915,1261.3281,67,76561199068251294,prosto bo$$
-26005.418,-755.87964,customplayer_t_map_based,7100.9766,-657.27136,0.0,-152.49985,119.88402,-18274.953,67,76561198171814417,Faat
2354.5117,-808.0,customplayer_t_map_based,14633.733,-493.0,0.0,112.00012,108.56337,-174435.8,67,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,-6.3984375,182.24991,0.0,-4.000061,-120.96875,0.0,68,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,-6.4023438,258.1594,0.0,-67.5,-121.07666,0.0,68,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,-6.4003906,-1015.0,0.0,-177.00005,116.08262,0.0,68,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,-6.4003906,-822.3652,0.0,106.99997,117.264,0.0,68,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,-6.4023438,334.36874,0.0,-129.99985,-120.36255,0.0,68,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,-6.3984375,160.12274,0.0,23.99997,-119.9187,0.0,68,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,-6.3999023,-367.0,0.0,-177.00005,83.744965,0.0,68,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,-6.3984375,351.39212,0.0,-157.5,-120.474915,0.0,68,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,-6.399414,-657.27136,0.0,-152.49985,119.88402,0.0,68,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,-6.4003906,-493.0,0.0,112.00012,108.56337,0.0,68,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,69,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,69,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,69,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,69,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,69,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,69,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,69,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,69,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,69,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,69,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,70,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,70,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,70,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,70,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,70,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,70,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,70,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,70,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,70,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,70,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,71,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,71,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,71,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,71,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,71,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,71,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,71,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,71,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,71,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,71,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,72,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,72,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,72,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,72,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,72,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,72,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,72,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,72,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,72,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,72,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,73,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,73,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,73,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,73,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,73,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,73,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,73,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,73,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,73,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,73,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,74,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,74,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,74,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,74,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,74,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,74,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,74,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,74,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,74,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,74,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,75,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,75,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,75,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,75,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,75,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,75,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,75,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,75,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,75,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,75,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,76,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,76,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,76,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,76,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,76,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,76,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,76,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,76,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,76,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,76,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,77,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,77,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,77,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,77,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,77,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,77,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,77,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,77,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,77,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,77,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,78,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,78,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,78,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,78,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,78,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,78,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,78,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,78,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,78,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,78,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,79,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,79,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,79,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,79,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,79,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,79,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,79,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,79,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,79,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,79,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,80,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,80,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,80,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,80,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,80,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,80,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,80,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,80,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,80,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,80,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,81,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,81,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,81,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,81,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,81,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,81,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,81,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,81,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,81,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,81,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,82,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,82,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,82,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,82,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,82,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,82,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,82,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,82,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,82,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,82,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,83,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,83,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,83,76561198002613044,frees.tyler
