grenade_type,grenade_entity_id,x,y,z,tick,steamid,name
CSmokeGrenade,309,,,,1065,76561198171814417,Faat
CFlashbang,308,,,,1066,76561198171814417,Faat
CSmokeGrenade,309,,,,1066,76561198171814417,Faat
CFlashbang,308,,,,1067,76561198171814417,Faat
CSmokeGrenade,309,,,,1067,76561198171814417,Faat
CFlashbang,308,,,,1068,76561198171814417,Faat
CSmokeGrenade,309,,,,1068,76561198171814417,Faat
CFlashbang,308,,,,1069,76561198171814417,Faat
CSmokeGrenade,309,,,,1069,76561198171814417,Faat
CFlashbang,308,,,,1070,76561198171814417,Faat
CSmokeGrenade,309,,,,1070,76561198171814417,Faat
CFlashbang,308,,,,1071,76561198171814417,Faat
CSmokeGrenade,309,,,,1071,76561198171814417,Faat
CFlashbang,308,,,,1072,76561198171814417,Faat
CSmokeGrenade,309,,,,1072,76561198171814417,Faat
CFlashbang,308,,,,1073,76561198171814417,Faat
CSmokeGrenade,309,,,,1073,76561198171814417,Faat
CFlashbang,308,,,,1074,76561198171814417,Faat
CSmokeGrenade,309,,,,1074,76561198171814417,Faat
CFlashbang,308,,,,1075,76561198171814417,Faat
CSmokeGrenade,309,,,,1075,76561198171814417,Faat
CFlashbang,308,,,,1076,76561198171814417,Faat
CSmokeGrenade,309,,,,1076,76561198171814417,Faat
CFlashbang,308,,,,1077,76561198171814417,Faat
CSmokeGrenade,309,,,,1077,76561198171814417,Faat
CFlashbang,308,,,,1078,76561198171814417,Faat
CSmokeGrenade,309,,,,1078,76561198171814417,Faat
CFlashbang,308,,,,1079,76561198171814417,Faat
CSmokeGrenade,309,,,,1079,76561198171814417,Faat
CFlashbang,308,,,,1080,76561198171814417,Faat
CSmokeGrenade,309,,,,1080,76561198171814417,Faat
CFlashbang,308,,,,1081,76561198171814417,Faat
CSmokeGrenade,309,,,,1081,76561198171814417,Faat
CFlashbang,308,,,,1082,76561198171814417,Faat
CSmokeGrenade,309,,,,1082,76561198171814417,Faat
CFlashbang,308,,,,1083,76561198171814417,Faat
CSmokeGrenade,309,,,,1083,76561198171814417,Faat
CFlashbang,308,,,,1084,76561198171814417,Faat
CSmokeGrenade,309,,,,1084,76561198171814417,Faat
CFlashbang,308,,,,1085,76561198171814417,Faat
CSmokeGrenade,309,,,,1085,76561198171814417,Faat
CFlashbang,308,,,,1086,76561198171814417,Faat
CSmokeGrenade,309,,,,1086,76561198171814417,Faat
CFlashbang,308,,,,1087,76561198171814417,Faat
CSmokeGrenade,309,,,,1087,76561198171814417,Faat
CFlashbang,308,,,,1088,76561198171814417,Faat
CSmokeGrenade,309,,,,1088,76561198171814417,Faat
CFlashbang,308,,,,1089,76561198171814417,Faat
CSmokeGrenade,309,,,,1089,76561198171814417,Faat
CFlashbang,308,,,,1090,76561198171814417,Faat
CSmokeGrenade,309,,,,1090,76561198171814417,Faat
CFlashbang,308,,,,1091,76561198171814417,Faat
CSmokeGrenade,309,,,,1091,76561198171814417,Faat
CFlashbang,308,,,,1092,76561198171814417,Faat
CSmokeGrenade,309,,,,1092,76561198171814417,Faat
CFlashbang,308,,,,1093,76561198171814417,Faat
CSmokeGrenade,309,,,,1093,76561198171814417,Faat
CFlashbang,308,,,,1094,76561198171814417,Faat
CSmokeGrenade,309,,,,1094,76561198171814417,Faat
CFlashbang,308,,,,1095,76561198171814417,Faat
CSmokeGrenade,309,,,,1095,76561198171814417,Faat
CFlashbang,308,,,,1096,76561198171814417,Faat
CSmokeGrenade,309,,,,1096,76561198171814417,Faat
CFlashbang,308,,,,1097,76561198171814417,Faat
CSmokeGrenade,309,,,,1097,76561198171814417,Faat
CFlashbang,308,,,,1098,76561198171814417,Faat
CSmokeGrenade,309,,,,1098,76561198171814417,Faat
CFlashbang,308,,,,1099,76561198171814417,Faat
CSmokeGrenade,309,,,,1099,76561198171814417,Faat
CFlashbang,308,,,,1100,76561198171814417,Faat
CSmokeGrenade,309,,,,1100,76561198171814417,Faat
CFlashbang,308,,,,1101,76561198171814417,Faat
CSmokeGrenade,309,,,,1101,76561198171814417,Faat
CFlashbang,308,,,,1102,76561198171814417,Faat
CSmokeGrenade,309,,,,1102,76561198171814417,Faat
CFlashbang,308,,,,1103,76561198171814417,Faat
CSmokeGrenade,309,,,,1103,76561198171814417,Faat
CFlashbang,308,,,,1104,76561198171814417,Faat
CSmokeGrenade,309,,,,1104,76561198171814417,Faat
CFlashbang,308,,,,1105,76561198171814417,Faat
CSmokeGrenade,309,,,,1105,76561198171814417,Faat
CFlashbang,308,,,,1106,76561198171814417,Faat
CSmokeGrenade,309,,,,1106,76561198171814417,Faat
CFlashbang,308,,,,1107,76561198171814417,Faat
CSmokeGrenade,309,,,,1107,76561198171814417,Faat
CFlashbang,308,,,,1108,76561198171814417,Faat
CSmokeGrenade,309,,,,1108,76561198171814417,Faat
CFlashbang,308,,,,1109,76561198171814417,Faat
CSmokeGrenade,309,,,,1109,76561198171814417,Faat
CFlashbang,308,,,,1110,76561198171814417,Faat
CSmokeGrenade,309,,,,1110,76561198171814417,Faat
CFlashbang,308,,,,1111,76561198171814417,Faat
CSmokeGrenade,309,,,,1111,76561198171814417,Faat
CFlashbang,308,,,,1112,76561198171814417,Faat
CSmokeGrenade,309,,,,1112,76561198171814417,Faat
CFlashbang,308,,,,1113,76561198171814417,Faat
CSmokeGrenade,309,,,,1113,76561198171814417,Faat
CFlashbang,308,,,,1114,76561198171814417,Faat
CSmokeGrenade,309,,,,1114,76561198171814417,Faat
CFlashbang,308,,,,1115,76561198171814417,Faat
CSmokeGrenade,309,,,,1115,76561198171814417,Faat
CFlashbang,308,,,,1116,76561198171814417,Faat
CSmokeGrenade,309,,,,1116,76561198171814417,Faat
CFlashbang,308,,,,1117,76561198171814417,Faat
CSmokeGrenade,309,,,,1117,76561198171814417,Faat
CFlashbang,308,,,,1118,76561198171814417,Faat
CSmokeGrenade,309,,,,1118,76561198171814417,Faat
CFlashbang,308,,,,1119,76561198171814417,Faat
CSmokeGrenade,309,,,,1119,76561198171814417,Faat
CFlashbang,308,,,,1120,76561198171814417,Faat
CSmokeGrenade,309,,,,1120,76561198171814417,Faat
CFlashbang,308,,,,1121,76561198171814417,Faat
CSmokeGrenade,309,,,,1121,76561198171814417,Faat
CFlashbang,308,,,,1122,76561198171814417,Faat
CSmokeGrenade,309,,,,1122,76561198171814417,Faat
CFlashbang,308,,,,1123,76561198171814417,Faat
CSmokeGrenade,309,,,,1123,76561198171814417,Faat
CFlashbang,308,,,,1124,76561198171814417,Faat
CSmokeGrenade,309,,,,1124,76561198171814417,Faat
CFlashbang,308,,,,1125,76561198171814417,Faat
CSmokeGrenade,309,,,,1125,76561198171814417,Faat
CFlashbang,308,,,,1126,76561198171814417,Faat
CSmokeGrenade,309,,,,1126,76561198171814417,Faat
CFlashbang,308,,,,1127,76561198171814417,Faat
CSmokeGrenade,309,,,,1127,76561198171814417,Faat
CFlashbang,308,,,,1128,76561198171814417,Faat
CSmokeGrenade,309,,,,1128,76561198171814417,Faat
CFlashbang,308,,,,1129,76561198171814417,Faat
CSmokeGrenade,309,,,,1129,76561198171814417,Faat
CFlashbang,308,,,,1130,76561198171814417,Faat
CSmokeGrenade,309,,,,1130,76561198171814417,Faat
CFlashbang,308,,,,1131,76561198171814417,Faat
CSmokeGrenade,309,,,,1131,76561198171814417,Faat
CFlashbang,308,,,,1132,76561198171814417,Faat
CSmokeGrenade,309,,,,1132,76561198171814417,Faat
CFlashbang,308,,,,1133,76561198171814417,Faat
CSmokeGrenade,309,,,,1133,76561198171814417,Faat
CFlashbang,308,,,,1134,76561198171814417,Faat
CSmokeGrenade,309,,,,1134,76561198171814417,Faat
CFlashbang,308,,,,1135,76561198171814417,Faat
CSmokeGrenade,309,,,,1135,76561198171814417,Faat
CFlashbang,308,,,,1136,76561198171814417,Faat
CSmokeGrenade,309,,,,1136,76561198171814417,Faat
CFlashbang,308,,,,1137,76561198171814417,Faat
CSmokeGrenade,309,,,,1137,76561198171814417,Faat
CFlashbang,308,,,,1138,76561198171814417,Faat
CSmokeGrenade,309,,,,1138,76561198171814417,Faat
CFlashbang,308,,,,1139,76561198171814417,Faat
CSmokeGrenade,309,,,,1139,76561198171814417,Faat
CFlashbang,308,,,,1140,76561198171814417,Faat
CSmokeGrenade,309,,,,1140,76561198171814417,Faat
CFlashbang,308,,,,1141,76561198171814417,Faat
CSmokeGrenade,309,,,,1141,76561198171814417,Faat
CFlashbang,308,,,,1142,76561198171814417,Faat
CSmokeGrenade,309,,,,1142,76561198171814417,Faat
CFlashbang,308,,,,1143,76561198171814417,Faat
CSmokeGrenade,309,,,,1143,76561198171814417,Faat
CFlashbang,308,,,,1144,76561198171814417,Faat
CSmokeGrenade,309,,,,1144,76561198171814417,Faat
CFlashbang,308,,,,1145,76561198171814417,Faat
CSmokeGrenade,309,,,,1145,76561198171814417,Faat
CFlashbang,308,,,,1146,76561198171814417,Faat
CSmokeGrenade,309,,,,1146,76561198171814417,Faat
CFlashbang,308,,,,1147,76561198171814417,Faat
CSmokeGrenade,309,,,,1147,76561198171814417,Faat
CFlashbang,308,,,,1148,76561198171814417,Faat
CSmokeGrenade,309,,,,1148,76561198171814417,Faat
CFlashbang,308,,,,1149,76561198171814417,Faat
CSmokeGrenade,309,,,,1149,76561198171814417,Faat
CFlashbang,308,,,,1150,76561198171814417,Faat
CSmokeGrenade,309,,,,1150,76561198171814417,Faat
CFlashbang,308,,,,1151,76561198171814417,Faat
CSmokeGrenade,309,,,,1151,76561198171814417,Faat
CFlashbang,308,,,,1152,76561198171814417,Faat
CSmokeGrenade,309,,,,1152,76561198171814417,Faat
CFlashbang,308,,,,1153,76561198171814417,Faat
CSmokeGrenade,309,,,,1153,76561198171814417,Faat
CFlashbang,308,,,,1154,76561198171814417,Faat
CSmokeGrenade,309,,,,1154,76561198171814417,Faat
CFlashbang,308,,,,1155,76561198171814417,Faat
CSmokeGrenade,309,,,,1155,76561198171814417,Faat
