usercmd_viewangle_y,usercmd_impulse,usercmd_viewangle_x,tick,steamid,name
-157.5,0.0,0.0,90,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,90,76561198171814417,Faat
112.00012,0.0,0.0,90,76561199052717313,Worfy
-4.000061,0.0,0.0,91,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,91,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,91,76561198002613044,frees.tyler
106.99997,0.0,0.0,91,76561198274174345,zig
-129.99985,0.0,0.0,91,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,91,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,91,76561198049602148,Moon
-157.5,0.0,0.0,91,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,91,76561198171814417,Faat
112.00012,0.0,0.0,91,76561199052717313,Worfy
-4.000061,0.0,0.0,92,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,92,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,92,76561198002613044,frees.tyler
106.99997,0.0,0.0,92,76561198274174345,zig
-129.99985,0.0,0.0,92,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,92,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,92,76561198049602148,Moon
-157.5,0.0,0.0,92,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,92,76561198171814417,Faat
112.00012,0.0,0.0,92,76561199052717313,Worfy
-4.000061,0.0,0.0,93,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,93,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,93,76561198002613044,frees.tyler
106.99997,0.0,0.0,93,76561198274174345,zig
-129.99985,0.0,0.0,93,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,93,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,93,76561198049602148,Moon
-157.5,0.0,0.0,93,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,93,76561198171814417,Faat
112.00012,0.0,0.0,93,76561199052717313,Worfy
-4.000061,0.0,0.0,94,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,94,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,94,76561198002613044,frees.tyler
106.99997,0.0,0.0,94,76561198274174345,zig
-129.99985,0.0,0.0,94,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,94,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,94,76561198049602148,Moon
-157.5,0.0,0.0,94,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,94,76561198171814417,Faat
112.00012,0.0,0.0,94,76561199052717313,Worfy
-4.000061,0.0,0.0,95,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,95,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,95,76561198002613044,frees.tyler
106.99997,0.0,0.0,95,76561198274174345,zig
-129.99985,0.0,0.0,95,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,95,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,95,76561198049602148,Moon
-157.5,0.0,0.0,95,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,95,76561198171814417,Faat
112.00012,0.0,0.0,95,76561199052717313,Worfy
-4.000061,0.0,0.0,96,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,96,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,96,76561198002613044,frees.tyler
106.99997,0.0,0.0,96,76561198274174345,zig
-129.99985,0.0,0.0,96,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,96,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,96,76561198049602148,Moon
-157.5,0.0,0.0,96,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,96,76561198171814417,Faat
112.00012,0.0,0.0,96,76561199052717313,Worfy
-4.000061,0.0,0.0,97,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,97,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,97,76561198002613044,frees.tyler
106.99997,0.0,0.0,97,76561198274174345,zig
-129.99985,0.0,0.0,97,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,97,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,97,76561198049602148,Moon
-157.5,0.0,0.0,97,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,97,76561198171814417,Faat
112.00012,0.0,0.0,97,76561199052717313,Worfy
-4.000061,0.0,0.0,98,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,98,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,98,76561198002613044,frees.tyler
106.99997,0.0,0.0,98,76561198274174345,zig
-129.99985,0.0,0.0,98,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,98,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,98,76561198049602148,Moon
-157.5,0.0,0.0,98,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,98,76561198171814417,Faat
112.00012,0.0,0.0,98,76561199052717313,Worfy
-4.000061,0.0,0.0,99,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,99,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,99,76561198002613044,frees.tyler
106.99997,0.0,0.0,99,76561198274174345,zig
-129.99985,0.0,0.0,99,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,99,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,99,76561198049602148,Moon
-157.5,0.0,0.0,99,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,99,76561198171814417,Faat
112.00012,0.0,0.0,99,76561199052717313,Worfy
-4.000061,0.0,0.0,100,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,100,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,100,76561198002613044,frees.tyler
106.99997,0.0,0.0,100,76561198274174345,zig
-129.99985,0.0,0.0,100,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,100,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,100,76561198049602148,Moon
-157.5,0.0,0.0,100,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,100,76561198171814417,Faat
112.00012,0.0,0.0,100,76561199052717313,Worfy
-4.000061,0.0,0.0,101,76561199256543526,Wybaczam.oficjalnie skins.army
-67.5,0.0,0.0,101,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,101,76561198002613044,frees.tyler
106.99997,0.0,0.0,101,76561198274174345,zig
-129.99985,0.0,0.0,101,76561199433997570,Simple Dimple skins.army
23.99997,0.0,0.0,101,76561199557907229,shawty#)$@
-177.00005,0.0,0.0,101,76561198049602148,Moon
-157.5,0.0,0.0,101,76561199068251294,prosto bo$$
-152.49985,0.0,0.0,101,76561198171814417,Faat
112.00012,0.0,0.0,101,76561199052717313,Worfy
