usercmd_viewangle_y,usercmd_impulse,usercmd_viewangle_x,tick,steamid,name
,,,144856,76561198002613044,frees.tyler
,,,144856,76561198274174345,zig
,,,144856,76561199433997570,Simple Dimple skins.army
,,,144856,76561199557907229,shawty#)$@
,,,144856,76561198049602148,Moon
-39.19677,0.0,2.3992703,144856,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144856,76561198171814417,Faat
165.62042,0.0,-4.5759516,144856,76561199052717313,Worfy
,,,144857,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144857,76561199826895670,RME | Пацан
,,,144857,76561198002613044,frees.tyler
,,,144857,76561198274174345,zig
,,,144857,76561199433997570,Simple Dimple skins.army
,,,144857,76561199557907229,shawty#)$@
,,,144857,76561198049602148,Moon
-39.19677,0.0,2.3992703,144857,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144857,76561198171814417,Faat
165.62042,0.0,-4.5759516,144857,76561199052717313,Worfy
,,,144858,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144858,76561199826895670,RME | Пацан
,,,144858,76561198002613044,frees.tyler
,,,144858,76561198274174345,zig
,,,144858,76561199433997570,Simple Dimple skins.army
,,,144858,76561199557907229,shawty#)$@
,,,144858,76561198049602148,Moon
-39.19677,0.0,2.3992703,144858,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144858,76561198171814417,Faat
165.62042,0.0,-4.5759516,144858,76561199052717313,Worfy
,,,144859,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144859,76561199826895670,RME | Пацан
,,,144859,76561198002613044,frees.tyler
,,,144859,76561198274174345,zig
,,,144859,76561199433997570,Simple Dimple skins.army
,,,144859,76561199557907229,shawty#)$@
,,,144859,76561198049602148,Moon
-39.19677,0.0,2.3992703,144859,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144859,76561198171814417,Faat
165.62042,0.0,-4.5759516,144859,76561199052717313,Worfy
,,,144860,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144860,76561199826895670,RME | Пацан
,,,144860,76561198002613044,frees.tyler
,,,144860,76561198274174345,zig
,,,144860,76561199433997570,Simple Dimple skins.army
,,,144860,76561199557907229,shawty#)$@
,,,144860,76561198049602148,Moon
-39.19677,0.0,2.3992703,144860,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144860,76561198171814417,Faat
165.62042,0.0,-4.5759516,144860,76561199052717313,Worfy
,,,144861,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144861,76561199826895670,RME | Пацан
,,,144861,76561198002613044,frees.tyler
,,,144861,76561198274174345,zig
,,,144861,76561199433997570,Simple Dimple skins.army
,,,144861,76561199557907229,shawty#)$@
,,,144861,76561198049602148,Moon
-39.19677,0.0,2.3992703,144861,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144861,76561198171814417,Faat
165.62042,0.0,-4.5759516,144861,76561199052717313,Worfy
,,,144862,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144862,76561199826895670,RME | Пацан
,,,144862,76561198002613044,frees.tyler
,,,144862,76561198274174345,zig
,,,144862,76561199433997570,Simple Dimple skins.army
,,,144862,76561199557907229,shawty#)$@
,,,144862,76561198049602148,Moon
-39.19677,0.0,2.3992703,144862,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144862,76561198171814417,Faat
165.62042,0.0,-4.5759516,144862,76561199052717313,Worfy
,,,144863,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144863,76561199826895670,RME | Пацан
,,,144863,76561198002613044,frees.tyler
,,,144863,76561198274174345,zig
,,,144863,76561199433997570,Simple Dimple skins.army
,,,144863,76561199557907229,shawty#)$@
,,,144863,76561198049602148,Moon
-39.19677,0.0,2.3992703,144863,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144863,76561198171814417,Faat
165.62042,0.0,-4.5759516,144863,76561199052717313,Worfy
,,,144864,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144864,76561199826895670,RME | Пацан
,,,144864,76561198002613044,frees.tyler
,,,144864,76561198274174345,zig
,,,144864,76561199433997570,Simple Dimple skins.army
,,,144864,76561199557907229,shawty#)$@
,,,144864,76561198049602148,Moon
-39.19677,0.0,2.3992703,144864,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144864,76561198171814417,Faat
165.62042,0.0,-4.5759516,144864,76561199052717313,Worfy
,,,144865,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144865,76561199826895670,RME | Пацан
,,,144865,76561198002613044,frees.tyler
,,,144865,76561198274174345,zig
,,,144865,76561199433997570,Simple Dimple skins.army
,,,144865,76561199557907229,shawty#)$@
,,,144865,76561198049602148,Moon
-39.19677,0.0,2.3992703,144865,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144865,76561198171814417,Faat
165.62042,0.0,-4.5759516,144865,76561199052717313,Worfy
,,,144866,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144866,76561199826895670,RME | Пацан
,,,144866,76561198002613044,frees.tyler
,,,144866,76561198274174345,zig
,,,144866,76561199433997570,Simple Dimple skins.army
,,,144866,76561199557907229,shawty#)$@
,,,144866,76561198049602148,Moon
-39.19677,0.0,2.3992703,144866,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144866,76561198171814417,Faat
165.62042,0.0,-4.5759516,144866,76561199052717313,Worfy
,,,144867,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144867,76561199826895670,RME | Пацан
,,,144867,76561198002613044,frees.tyler
,,,144867,76561198274174345,zig
,,,144867,76561199433997570,Simple Dimple skins.army
,,,144867,76561199557907229,shawty#)$@
,,,144867,76561198049602148,Moon
-39.19677,0.0,2.3992703,144867,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144867,76561198171814417,Faat
165.62042,0.0,-4.5759516,144867,76561199052717313,Worfy
,,,144868,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144868,76561199826895670,RME | Пацан
,,,144868,76561198002613044,frees.tyler
,,,144868,76561198274174345,zig
,,,144868,76561199433997570,Simple Dimple skins.army
,,,144868,76561199557907229,shawty#)$@
,,,144868,76561198049602148,Moon
-39.19677,0.0,2.3992703,144868,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144868,76561198171814417,Faat
165.62042,0.0,-4.5759516,144868,76561199052717313,Worfy
,,,144869,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144869,76561199826895670,RME | Пацан
,,,144869,76561198002613044,frees.tyler
,,,144869,76561198274174345,zig
,,,144869,76561199433997570,Simple Dimple skins.army
,,,144869,76561199557907229,shawty#)$@
,,,144869,76561198049602148,Moon
-39.19677,0.0,2.3992703,144869,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144869,76561198171814417,Faat
165.62042,0.0,-4.5759516,144869,76561199052717313,Worfy
,,,144870,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144870,76561199826895670,RME | Пацан
,,,144870,76561198002613044,frees.tyler
,,,144870,76561198274174345,zig
,,,144870,76561199433997570,Simple Dimple skins.army
,,,144870,76561199557907229,shawty#)$@
,,,144870,76561198049602148,Moon
-39.19677,0.0,2.3992703,144870,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144870,76561198171814417,Faat
165.62042,0.0,-4.5759516,144870,76561199052717313,Worfy
,,,144871,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144871,76561199826895670,RME | Пацан
,,,144871,76561198002613044,frees.tyler
,,,144871,76561198274174345,zig
,,,144871,76561199433997570,Simple Dimple skins.army
,,,144871,76561199557907229,shawty#)$@
,,,144871,76561198049602148,Moon
-39.19677,0.0,2.3992703,144871,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144871,76561198171814417,Faat
165.62042,0.0,-4.5759516,144871,76561199052717313,Worfy
,,,144872,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144872,76561199826895670,RME | Пацан
,,,144872,76561198002613044,frees.tyler
,,,144872,76561198274174345,zig
,,,144872,76561199433997570,Simple Dimple skins.army
,,,144872,76561199557907229,shawty#)$@
,,,144872,76561198049602148,Moon
-39.19677,0.0,2.3992703,144872,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144872,76561198171814417,Faat
165.62042,0.0,-4.5759516,144872,76561199052717313,Worfy
,,,144873,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144873,76561199826895670,RME | Пацан
,,,144873,76561198002613044,frees.tyler
,,,144873,76561198274174345,zig
,,,144873,76561199433997570,Simple Dimple skins.army
,,,144873,76561199557907229,shawty#)$@
,,,144873,76561198049602148,Moon
-39.19677,0.0,2.3992703,144873,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144873,76561198171814417,Faat
165.62042,0.0,-4.5759516,144873,76561199052717313,Worfy
,,,144874,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144874,76561199826895670,RME | Пацан
,,,144874,76561198002613044,frees.tyler
,,,144874,76561198274174345,zig
,,,144874,76561199433997570,Simple Dimple skins.army
,,,144874,76561199557907229,shawty#)$@
,,,144874,76561198049602148,Moon
-39.19677,0.0,2.3992703,144874,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144874,76561198171814417,Faat
165.62042,0.0,-4.5759516,144874,76561199052717313,Worfy
,,,144875,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144875,76561199826895670,RME | Пацан
,,,144875,76561198002613044,frees.tyler
,,,144875,76561198274174345,zig
,,,144875,76561199433997570,Simple Dimple skins.army
,,,144875,76561199557907229,shawty#)$@
,,,144875,76561198049602148,Moon
-39.19677,0.0,2.3992703,144875,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144875,76561198171814417,Faat
165.62042,0.0,-4.5759516,144875,76561199052717313,Worfy
,,,144876,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144876,76561199826895670,RME | Пацан
,,,144876,76561198002613044,frees.tyler
,,,144876,76561198274174345,zig
,,,144876,76561199433997570,Simple Dimple skins.army
,,,144876,76561199557907229,shawty#)$@
,,,144876,76561198049602148,Moon
-39.19677,0.0,2.3992703,144876,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144876,76561198171814417,Faat
165.62042,0.0,-4.5759516,144876,76561199052717313,Worfy
,,,144877,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144877,76561199826895670,RME | Пацан
,,,144877,76561198002613044,frees.tyler
,,,144877,76561198274174345,zig
,,,144877,76561199433997570,Simple Dimple skins.army
,,,144877,76561199557907229,shawty#)$@
,,,144877,76561198049602148,Moon
-39.19677,0.0,2.3992703,144877,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144877,76561198171814417,Faat
165.62042,0.0,-4.5759516,144877,76561199052717313,Worfy
,,,144878,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144878,76561199826895670,RME | Пацан
,,,144878,76561198002613044,frees.tyler
,,,144878,76561198274174345,zig
,,,144878,76561199433997570,Simple Dimple skins.army
,,,144878,76561199557907229,shawty#)$@
,,,144878,76561198049602148,Moon
-39.19677,0.0,2.3992703,144878,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144878,76561198171814417,Faat
165.62042,0.0,-4.5759516,144878,76561199052717313,Worfy
,,,144879,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144879,76561199826895670,RME | Пацан
,,,144879,76561198002613044,frees.tyler
,,,144879,76561198274174345,zig
,,,144879,76561199433997570,Simple Dimple skins.army
,,,144879,76561199557907229,shawty#)$@
,,,144879,76561198049602148,Moon
-39.19677,0.0,2.3992703,144879,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144879,76561198171814417,Faat
165.62042,0.0,-4.5759516,144879,76561199052717313,Worfy
,,,144880,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144880,76561199826895670,RME | Пацан
,,,144880,76561198002613044,frees.tyler
,,,144880,76561198274174345,zig
,,,144880,76561199433997570,Simple Dimple skins.army
,,,144880,76561199557907229,shawty#)$@
,,,144880,76561198049602148,Moon
-39.19677,0.0,2.3992703,144880,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144880,76561198171814417,Faat
165.62042,0.0,-4.5759516,144880,76561199052717313,Worfy
,,,144881,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144881,76561199826895670,RME | Пацан
,,,144881,76561198002613044,frees.tyler
,,,144881,76561198274174345,zig
,,,144881,76561199433997570,Simple Dimple skins.army
,,,144881,76561199557907229,shawty#)$@
,,,144881,76561198049602148,Moon
-39.19677,0.0,2.3992703,144881,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144881,76561198171814417,Faat
165.62042,0.0,-4.5759516,144881,76561199052717313,Worfy
,,,144882,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144882,76561199826895670,RME | Пацан
,,,144882,76561198002613044,frees.tyler
,,,144882,76561198274174345,zig
,,,144882,76561199433997570,Simple Dimple skins.army
,,,144882,76561199557907229,shawty#)$@
,,,144882,76561198049602148,Moon
-39.19677,0.0,2.3992703,144882,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144882,76561198171814417,Faat
165.62042,0.0,-4.5759516,144882,76561199052717313,Worfy
,,,144883,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144883,76561199826895670,RME | Пацан
,,,144883,76561198002613044,frees.tyler
,,,144883,76561198274174345,zig
,,,144883,76561199433997570,Simple Dimple skins.army
,,,144883,76561199557907229,shawty#)$@
,,,144883,76561198049602148,Moon
-39.19677,0.0,2.3992703,144883,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144883,76561198171814417,Faat
165.62042,0.0,-4.5759516,144883,76561199052717313,Worfy
,,,144884,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144884,76561199826895670,RME | Пацан
,,,144884,76561198002613044,frees.tyler
,,,144884,76561198274174345,zig
,,,144884,76561199433997570,Simple Dimple skins.army
,,,144884,76561199557907229,shawty#)$@
,,,144884,76561198049602148,Moon
-39.19677,0.0,2.3992703,144884,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144884,76561198171814417,Faat
165.62042,0.0,-4.5759516,144884,76561199052717313,Worfy
,,,144885,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144885,76561199826895670,RME | Пацан
,,,144885,76561198002613044,frees.tyler
,,,144885,76561198274174345,zig
,,,144885,76561199433997570,Simple Dimple skins.army
,,,144885,76561199557907229,shawty#)$@
,,,144885,76561198049602148,Moon
-39.19677,0.0,2.3992703,144885,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144885,76561198171814417,Faat
165.62042,0.0,-4.5759516,144885,76561199052717313,Worfy
,,,144886,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144886,76561199826895670,RME | Пацан
,,,144886,76561198002613044,frees.tyler
,,,144886,76561198274174345,zig
,,,144886,76561199433997570,Simple Dimple skins.army
,,,144886,76561199557907229,shawty#)$@
,,,144886,76561198049602148,Moon
-39.19677,0.0,2.3992703,144886,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144886,76561198171814417,Faat
165.62042,0.0,-4.5759516,144886,76561199052717313,Worfy
,,,144887,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144887,76561199826895670,RME | Пацан
,,,144887,76561198002613044,frees.tyler
,,,144887,76561198274174345,zig
,,,144887,76561199433997570,Simple Dimple skins.army
,,,144887,76561199557907229,shawty#)$@
,,,144887,76561198049602148,Moon
-39.19677,0.0,2.3992703,144887,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144887,76561198171814417,Faat
165.62042,0.0,-4.5759516,144887,76561199052717313,Worfy
,,,144888,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144888,76561199826895670,RME | Пацан
,,,144888,76561198002613044,frees.tyler
,,,144888,76561198274174345,zig
,,,144888,76561199433997570,Simple Dimple skins.army
,,,144888,76561199557907229,shawty#)$@
,,,144888,76561198049602148,Moon
-39.19677,0.0,2.3992703,144888,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144888,76561198171814417,Faat
165.62042,0.0,-4.5759516,144888,76561199052717313,Worfy
,,,144889,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144889,76561199826895670,RME | Пацан
,,,144889,76561198002613044,frees.tyler
,,,144889,76561198274174345,zig
,,,144889,76561199433997570,Simple Dimple skins.army
,,,144889,76561199557907229,shawty#)$@
,,,144889,76561198049602148,Moon
-39.19677,0.0,2.3992703,144889,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144889,76561198171814417,Faat
165.62042,0.0,-4.5759516,144889,76561199052717313,Worfy
,,,144890,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144890,76561199826895670,RME | Пацан
,,,144890,76561198002613044,frees.tyler
,,,144890,76561198274174345,zig
,,,144890,76561199433997570,Simple Dimple skins.army
,,,144890,76561199557907229,shawty#)$@
,,,144890,76561198049602148,Moon
-39.19677,0.0,2.3992703,144890,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144890,76561198171814417,Faat
165.62042,0.0,-4.5759516,144890,76561199052717313,Worfy
,,,144891,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144891,76561199826895670,RME | Пацан
,,,144891,76561198002613044,frees.tyler
,,,144891,76561198274174345,zig
,,,144891,76561199433997570,Simple Dimple skins.army
,,,144891,76561199557907229,shawty#)$@
,,,144891,76561198049602148,Moon
-39.19677,0.0,2.3992703,144891,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144891,76561198171814417,Faat
165.62042,0.0,-4.5759516,144891,76561199052717313,Worfy
,,,144892,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144892,76561199826895670,RME | Пацан
,,,144892,76561198002613044,frees.tyler
,,,144892,76561198274174345,zig
,,,144892,76561199433997570,Simple Dimple skins.army
,,,144892,76561199557907229,shawty#)$@
,,,144892,76561198049602148,Moon
-39.19677,0.0,2.3992703,144892,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144892,76561198171814417,Faat
165.62042,0.0,-4.5759516,144892,76561199052717313,Worfy
,,,144893,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144893,76561199826895670,RME | Пацан
,,,144893,76561198002613044,frees.tyler
,,,144893,76561198274174345,zig
,,,144893,76561199433997570,Simple Dimple skins.army
,,,144893,76561199557907229,shawty#)$@
,,,144893,76561198049602148,Moon
-39.19677,0.0,2.3992703,144893,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144893,76561198171814417,Faat
165.62042,0.0,-4.5759516,144893,76561199052717313,Worfy
,,,144894,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144894,76561199826895670,RME | Пацан
,,,144894,76561198002613044,frees.tyler
,,,144894,76561198274174345,zig
,,,144894,76561199433997570,Simple Dimple skins.army
,,,144894,76561199557907229,shawty#)$@
,,,144894,76561198049602148,Moon
-39.19677,0.0,2.3992703,144894,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144894,76561198171814417,Faat
165.62042,0.0,-4.5759516,144894,76561199052717313,Worfy
,,,144895,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144895,76561199826895670,RME | Пацан
,,,144895,76561198002613044,frees.tyler
,,,144895,76561198274174345,zig
,,,144895,76561199433997570,Simple Dimple skins.army
,,,144895,76561199557907229,shawty#)$@
,,,144895,76561198049602148,Moon
-39.19677,0.0,2.3992703,144895,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144895,76561198171814417,Faat
165.62042,0.0,-4.5759516,144895,76561199052717313,Worfy
,,,144896,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144896,76561199826895670,RME | Пацан
,,,144896,76561198002613044,frees.tyler
,,,144896,76561198274174345,zig
,,,144896,76561199433997570,Simple Dimple skins.army
,,,144896,76561199557907229,shawty#)$@
,,,144896,76561198049602148,Moon
-39.19677,0.0,2.3992703,144896,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144896,76561198171814417,Faat
165.62042,0.0,-4.5759516,144896,76561199052717313,Worfy
,,,144897,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144897,76561199826895670,RME | Пацан
,,,144897,76561198002613044,frees.tyler
,,,144897,76561198274174345,zig
,,,144897,76561199433997570,Simple Dimple skins.army
,,,144897,76561199557907229,shawty#)$@
,,,144897,76561198049602148,Moon
-39.19677,0.0,2.3992703,144897,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144897,76561198171814417,Faat
165.62042,0.0,-4.5759516,144897,76561199052717313,Worfy
,,,144898,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144898,76561199826895670,RME | Пацан
,,,144898,76561198002613044,frees.tyler
,,,144898,76561198274174345,zig
,,,144898,76561199433997570,Simple Dimple skins.army
,,,144898,76561199557907229,shawty#)$@
,,,144898,76561198049602148,Moon
-39.19677,0.0,2.3992703,144898,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144898,76561198171814417,Faat
165.62042,0.0,-4.5759516,144898,76561199052717313,Worfy
,,,144899,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144899,76561199826895670,RME | Пацан
,,,144899,76561198002613044,frees.tyler
,,,144899,76561198274174345,zig
,,,144899,76561199433997570,Simple Dimple skins.army
,,,144899,76561199557907229,shawty#)$@
,,,144899,76561198049602148,Moon
-39.19677,0.0,2.3992703,144899,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144899,76561198171814417,Faat
165.62042,0.0,-4.5759516,144899,76561199052717313,Worfy
,,,144900,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144900,76561199826895670,RME | Пацан
,,,144900,76561198002613044,frees.tyler
,,,144900,76561198274174345,zig
,,,144900,76561199433997570,Simple Dimple skins.army
,,,144900,76561199557907229,shawty#)$@
,,,144900,76561198049602148,Moon
-39.19677,0.0,2.3992703,144900,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144900,76561198171814417,Faat
165.62042,0.0,-4.5759516,144900,76561199052717313,Worfy
,,,144901,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144901,76561199826895670,RME | Пацан
,,,144901,76561198002613044,frees.tyler
,,,144901,76561198274174345,zig
,,,144901,76561199433997570,Simple Dimple skins.army
,,,144901,76561199557907229,shawty#)$@
,,,144901,76561198049602148,Moon
-39.19677,0.0,2.3992703,144901,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144901,76561198171814417,Faat
165.62042,0.0,-4.5759516,144901,76561199052717313,Worfy
,,,144902,76561199256543526,Wybaczam.oficjalnie skins.army
-86.402016,0.0,5.767415,144902,76561199826895670,RME | Пацан
,,,144902,76561198002613044,frees.tyler
,,,144902,76561198274174345,zig
,,,144902,76561199433997570,Simple Dimple skins.army
,,,144902,76561199557907229,shawty#)$@
,,,144902,76561198049602148,Moon
-39.19677,0.0,2.3992703,144902,76561199068251294,prosto bo$$
93.55712,0.0,4.0413857,144902,76561198171814417,Faat
165.62042,0.0,-4.5759516,144902,76561199052717313,Worfy
