is_freeze_period,is_warmup_period,is_terrorist_timeout,is_ct_timeout,is_technical_timeout,is_waiting_for_resume,round_start_time,game_time,tick,steamid,name
True,False,False,False,False,False,66.125,39.75,73,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.75,73,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.75,73,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.765625,74,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.765625,74,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.765625,74,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.765625,74,76561198274174345,zig
True,False,False,False,False,False,66.125,39.765625,74,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.765625,74,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.765625,74,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.765625,74,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.765625,74,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.765625,74,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.78125,75,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.78125,75,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.78125,75,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.78125,75,76561198274174345,zig
True,False,False,False,False,False,66.125,39.78125,75,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.78125,75,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.78125,75,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.78125,75,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.78125,75,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.78125,75,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.796875,76,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.796875,76,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.796875,76,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.796875,76,76561198274174345,zig
True,False,False,False,False,False,66.125,39.796875,76,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.796875,76,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.796875,76,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.796875,76,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.796875,76,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.796875,76,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.8125,77,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.8125,77,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.8125,77,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.8125,77,76561198274174345,zig
True,False,False,False,False,False,66.125,39.8125,77,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.8125,77,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.8125,77,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.8125,77,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.8125,77,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.8125,77,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.828125,78,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.828125,78,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.828125,78,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.828125,78,76561198274174345,zig
True,False,False,False,False,False,66.125,39.828125,78,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.828125,78,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.828125,78,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.828125,78,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.828125,78,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.828125,78,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.84375,79,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.84375,79,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.84375,79,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.84375,79,76561198274174345,zig
True,False,False,False,False,False,66.125,39.84375,79,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.84375,79,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.84375,79,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.84375,79,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.84375,79,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.84375,79,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.859375,80,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.859375,80,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.859375,80,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.859375,80,76561198274174345,zig
True,False,False,False,False,False,66.125,39.859375,80,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.859375,80,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.859375,80,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.859375,80,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.859375,80,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.859375,80,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.875,81,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.875,81,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.875,81,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.875,81,76561198274174345,zig
True,False,False,False,False,False,66.125,39.875,81,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.875,81,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.875,81,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.875,81,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.875,81,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.875,81,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.890625,82,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.890625,82,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.890625,82,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.890625,82,76561198274174345,zig
True,False,False,False,False,False,66.125,39.890625,82,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.890625,82,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.890625,82,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.890625,82,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.890625,82,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.890625,82,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.90625,83,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.90625,83,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.90625,83,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.90625,83,76561198274174345,zig
True,False,False,False,False,False,66.125,39.90625,83,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.90625,83,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.90625,83,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.90625,83,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.90625,83,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.90625,83,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.921875,84,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.921875,84,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.921875,84,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.921875,84,76561198274174345,zig
True,False,False,False,False,False,66.125,39.921875,84,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.921875,84,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.921875,84,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.921875,84,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.921875,84,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.921875,84,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.9375,85,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.9375,85,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.9375,85,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.9375,85,76561198274174345,zig
True,False,False,False,False,False,66.125,39.9375,85,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.9375,85,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.9375,85,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.9375,85,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.9375,85,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.9375,85,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.953125,86,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.953125,86,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.953125,86,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.953125,86,76561198274174345,zig
True,False,False,False,False,False,66.125,39.953125,86,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.953125,86,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.953125,86,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.953125,86,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.953125,86,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.953125,86,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.96875,87,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.96875,87,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.96875,87,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.96875,87,76561198274174345,zig
True,False,False,False,False,False,66.125,39.96875,87,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.96875,87,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.96875,87,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.96875,87,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.96875,87,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.96875,87,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.984375,88,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.984375,88,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.984375,88,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.984375,88,76561198274174345,zig
True,False,False,False,False,False,66.125,39.984375,88,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.984375,88,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.984375,88,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.984375,88,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.984375,88,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.984375,88,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.0,89,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.0,89,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.0,89,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.0,89,76561198274174345,zig
True,False,False,False,False,False,66.125,40.0,89,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.0,89,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.0,89,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.0,89,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.0,89,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.0,89,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.015625,90,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.015625,90,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.015625,90,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.015625,90,76561198274174345,zig
True,False,False,False,False,False,66.125,40.015625,90,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.015625,90,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.015625,90,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.015625,90,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.015625,90,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.015625,90,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.03125,91,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.03125,91,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.03125,91,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.03125,91,76561198274174345,zig
True,False,False,False,False,False,66.125,40.03125,91,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.03125,91,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.03125,91,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.03125,91,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.03125,91,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.03125,91,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.046875,92,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.046875,92,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.046875,92,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.046875,92,76561198274174345,zig
True,False,False,False,False,False,66.125,40.046875,92,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.046875,92,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.046875,92,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.046875,92,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.046875,92,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.046875,92,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.0625,93,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.0625,93,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.0625,93,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.0625,93,76561198274174345,zig
True,False,False,False,False,False,66.125,40.0625,93,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.0625,93,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.0625,93,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.0625,93,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.0625,93,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.0625,93,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.078125,94,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.078125,94,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.078125,94,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.078125,94,76561198274174345,zig
True,False,False,False,False,False,66.125,40.078125,94,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.078125,94,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.078125,94,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.078125,94,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.078125,94,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.078125,94,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.09375,95,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.09375,95,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.09375,95,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.09375,95,76561198274174345,zig
True,False,False,False,False,False,66.125,40.09375,95,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.09375,95,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.09375,95,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.09375,95,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.09375,95,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.09375,95,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.109375,96,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.109375,96,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.109375,96,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.109375,96,76561198274174345,zig
True,False,False,False,False,False,66.125,40.109375,96,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.109375,96,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.109375,96,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.109375,96,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.109375,96,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.109375,96,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.125,97,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.125,97,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.125,97,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.125,97,76561198274174345,zig
True,False,False,False,False,False,66.125,40.125,97,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.125,97,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.125,97,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.125,97,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.125,97,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.125,97,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.140625,98,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.140625,98,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.140625,98,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.140625,98,76561198274174345,zig
True,False,False,False,False,False,66.125,40.140625,98,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.140625,98,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.140625,98,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.140625,98,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.140625,98,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.140625,98,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.15625,99,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.15625,99,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.15625,99,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.15625,99,76561198274174345,zig
True,False,False,False,False,False,66.125,40.15625,99,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.15625,99,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.15625,99,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.15625,99,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.15625,99,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.15625,99,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.171875,100,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.171875,100,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.171875,100,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.171875,100,76561198274174345,zig
True,False,False,False,False,False,66.125,40.171875,100,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.171875,100,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.171875,100,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.171875,100,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.171875,100,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.171875,100,76561199052717313,Worfy
True,False,False,False,False,False,66.125,40.1875,101,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,40.1875,101,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,40.1875,101,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,40.1875,101,76561198274174345,zig
True,False,False,False,False,False,66.125,40.1875,101,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,40.1875,101,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,40.1875,101,76561198049602148,Moon
True,False,False,False,False,False,66.125,40.1875,101,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,40.1875,101,76561198171814417,Faat
True,False,False,False,False,False,66.125,40.1875,101,76561199052717313,Worfy
