armor,health,move_type,duck_amount,duck_speed,flash_duration,flash_max_alpha,is_airborne,tick,steamid,name
100,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,63,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,63,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,63,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,64,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,64,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,64,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,65,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,67,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,68,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,69,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,70,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,71,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,72,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,73,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,74,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,75,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,76,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,77,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,77,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,78,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,78,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,79,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,79,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,80,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,80,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,81,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,81,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,82,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,82,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,83,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,83,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,84,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,84,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,85,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,85,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,86,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,86,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,87,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,87,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,88,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,88,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,89,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,89,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,90,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,90,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,91,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,91,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,92,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,92,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,93,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,93,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,94,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,94,76561199052717313,Worfy
