defindex,item,silent,tick,user_name,user_steamid
61,hkp2000,False,68200,Simple Dimple skins.army,76561199433997570
42,knife,False,68200,shawty#)$@,76561199557907229
61,hkp2000,False,68200,shawty#)$@,76561199557907229
49,c4,False,68200,frees.tyler,76561198002613044
9,awp,False,68274,Wybaczam.oficjalnie skins.army,76561199256543526
45,smokegrenade,False,68275,RME | Пацан,76561199826895670
50,vest,False,68297,Wybaczam.oficjalnie skins.army,76561199256543526
51,vesthelm,False,68312,Wybaczam.oficjalnie skins.army,76561199256543526
51,vesthelm,False,68313,shawty#)$@,76561199557907229
48,incgrenade,False,68343,prosto bo$$,76561199068251294
45,smokegrenade,False,68359,Wybaczam.oficjalnie skins.army,76561199256543526
1,deagle,False,68359,Worfy,76561199052717313
43,flashbang,False,68381,prosto bo$$,76561199068251294
43,flashbang,False,68382,Wybaczam.oficjalnie skins.army,76561199256543526
45,smokegrenade,False,68412,Worfy,76561199052717313
9,awp,False,68421,shawty#)$@,76561199557907229
43,flashbang,False,68424,Worfy,76561199052717313
45,smokegrenade,False,68466,prosto bo$$,76561199068251294
51,vesthelm,False,68551,Simple Dimple skins.army,76561199433997570
30,tec9,False,68618,Moon,76561198049602148
16,m4a1,False,68653,Simple Dimple skins.army,76561199433997570
45,smokegrenade,False,68680,Simple Dimple skins.army,76561199433997570
40,ssg08,False,68684,Faat,76561198171814417
44,hegrenade,False,68693,Simple Dimple skins.army,76561199433997570
51,vesthelm,False,68708,Faat,76561198171814417
16,m4a1,False,68719,shawty#)$@,76561199557907229
43,flashbang,False,68720,Simple Dimple skins.army,76561199433997570
44,hegrenade,False,68732,shawty#)$@,76561199557907229
36,p250,False,68743,Faat,76561198171814417
48,incgrenade,False,68761,shawty#)$@,76561199557907229
45,smokegrenade,False,68775,shawty#)$@,76561199557907229
43,flashbang,False,68786,shawty#)$@,76561199557907229
34,mp9,False,68929,shawty#)$@,76561199557907229
3,fiveseven,False,69083,shawty#)$@,76561199557907229
1,deagle,False,69131,shawty#)$@,76561199557907229
43,flashbang,False,69261,frees.tyler,76561198002613044
43,flashbang,False,69274,frees.tyler,76561198002613044
61,hkp2000,False,69298,shawty#)$@,76561199557907229
1,deagle,True,69494,shawty#)$@,76561199557907229
1,deagle,True,69668,zig,76561198274174345
50,vest,False,69836,zig,76561198274174345
49,c4,True,70209,frees.tyler,76561198002613044
9,awp,False,72550,Moon,76561198049602148
43,flashbang,False,72557,Moon,76561198049602148
9,awp,False,75561,frees.tyler,76561198002613044
59,knife,False,75829,Moon,76561198049602148
4,glock,False,75829,Moon,76561198049602148
59,knife,False,75829,zig,76561198274174345
4,glock,False,75829,zig,76561198274174345
42,knife,False,75829,prosto bo$$,76561199068251294
61,hkp2000,False,75829,prosto bo$$,76561199068251294
42,knife,False,75829,Wybaczam.oficjalnie skins.army,76561199256543526
61,hkp2000,False,75829,Wybaczam.oficjalnie skins.army,76561199256543526
42,knife,False,75829,Simple Dimple skins.army,76561199433997570
61,hkp2000,False,75829,Simple Dimple skins.army,76561199433997570
42,knife,False,75829,shawty#)$@,76561199557907229
61,hkp2000,False,75829,shawty#)$@,76561199557907229
518,knife,False,75829,RME | Пацан,76561199826895670
61,hkp2000,False,75829,RME | Пацан,76561199826895670
49,c4,False,75829,Faat,76561198171814417
51,vesthelm,False,75910,shawty#)$@,76561199557907229
7,ak47,False,75918,Worfy,76561199052717313
9,awp,False,75919,RME | Пацан,76561199826895670
51,vesthelm,False,75923,Moon,76561198049602148
51,vesthelm,False,75930,zig,76561198274174345
51,vesthelm,False,75932,prosto bo$$,76561199068251294
4,glock,False,75932,Worfy,76561199052717313
50,vest,False,75947,Worfy,76561199052717313
51,vesthelm,False,75947,RME | Пацан,76561199826895670
9,awp,False,75957,prosto bo$$,76561199068251294
7,ak47,False,75960,zig,76561198274174345
55,defuser,False,75965,RME | Пацан,76561199826895670
49,c4,False,75973,Moon,76561198049602148
7,ak47,False,75975,Moon,76561198049602148
48,incgrenade,False,75978,prosto bo$$,76561199068251294
1,deagle,False,75978,RME | Пацан,76561199826895670
44,hegrenade,False,75988,prosto bo$$,76561199068251294
45,smokegrenade,False,75997,prosto bo$$,76561199068251294
43,flashbang,False,76004,prosto bo$$,76561199068251294
45,smokegrenade,False,76014,Moon,76561198049602148
45,smokegrenade,False,76022,RME | Пацан,76561199826895670
1,deagle,False,76028,Worfy,76561199052717313
44,hegrenade,False,76029,Moon,76561198049602148
46,molotov,False,76046,Moon,76561198049602148
43,flashbang,False,76047,RME | Пацан,76561199826895670
44,hegrenade,False,76065,RME | Пацан,76561199826895670
3,fiveseven,False,76074,prosto bo$$,76561199068251294
51,vesthelm,False,76078,Wybaczam.oficjalnie skins.army,76561199256543526
48,incgrenade,False,76079,RME | Пацан,76561199826895670
43,flashbang,False,76085,Moon,76561198049602148
55,defuser,False,76095,prosto bo$$,76561199068251294
3,fiveseven,False,76101,Wybaczam.oficjalnie skins.army,76561199256543526
47,decoy,False,76163,Wybaczam.oficjalnie skins.army,76561199256543526
51,vesthelm,False,76163,Worfy,76561199052717313
16,m4a1,False,76165,shawty#)$@,76561199557907229
40,ssg08,False,76170,Faat,76561198171814417
9,awp,False,76210,Faat,76561198171814417
44,hegrenade,False,76230,zig,76561198274174345
46,molotov,False,76241,zig,76561198274174345
45,smokegrenade,False,76255,zig,76561198274174345
43,flashbang,False,76268,zig,76561198274174345
44,hegrenade,False,76272,shawty#)$@,76561199557907229
45,smokegrenade,False,76275,Faat,76561198171814417
44,hegrenade,False,76289,Faat,76561198171814417
45,smokegrenade,False,76294,shawty#)$@,76561199557907229
46,molotov,False,76302,Faat,76561198171814417
44,hegrenade,False,76311,Worfy,76561199052717313
45,smokegrenade,False,76323,Worfy,76561199052717313
43,flashbang,False,76337,Worfy,76561199052717313
46,molotov,False,76344,frees.tyler,76561198002613044
44,hegrenade,False,76365,frees.tyler,76561198002613044
46,molotov,False,76369,Worfy,76561199052717313
45,smokegrenade,False,76381,frees.tyler,76561198002613044
1,deagle,False,76389,zig,76561198274174345
43,flashbang,False,76390,shawty#)$@,76561199557907229
43,flashbang,False,76394,frees.tyler,76561198002613044
51,vesthelm,False,76418,frees.tyler,76561198002613044
7,ak47,False,76454,frees.tyler,76561198002613044
49,c4,False,76667,Moon,76561198049602148
43,flashbang,False,76888,frees.tyler,76561198002613044
47,decoy,False,77023,frees.tyler,76561198002613044
31,taser,True,77139,frees.tyler,76561198002613044
9,awp,True,77144,shawty#)$@,76561199557907229
36,p250,True,77152,frees.tyler,76561198002613044
51,vesthelm,False,77169,Simple Dimple skins.army,76561199433997570
3,fiveseven,True,77299,Simple Dimple skins.army,76561199433997570
43,flashbang,False,77344,frees.tyler,76561198002613044
61,hkp2000,True,77395,Simple Dimple skins.army,76561199433997570
45,smokegrenade,True,77404,Simple Dimple skins.army,76561199433997570
43,flashbang,True,77444,Simple Dimple skins.army,76561199433997570
60,m4a1,False,77588,Simple Dimple skins.army,76561199433997570
7,ak47,True,80395,Simple Dimple skins.army,76561199433997570
46,molotov,True,80549,Simple Dimple skins.army,76561199433997570
3,fiveseven,False,80752,frees.tyler,76561198002613044
46,molotov,False,80896,shawty#)$@,76561199557907229
43,flashbang,True,81409,frees.tyler,76561198002613044
49,c4,True,81500,frees.tyler,76561198002613044
516,knife,False,85014,frees.tyler,76561198002613044
61,hkp2000,False,85014,frees.tyler,76561198002613044
42,knife,False,85014,Moon,76561198049602148
61,hkp2000,False,85014,Moon,76561198049602148
42,knife,False,85014,Faat,76561198171814417
61,hkp2000,False,85014,Faat,76561198171814417
42,knife,False,85014,zig,76561198274174345
61,hkp2000,False,85014,zig,76561198274174345
518,knife,False,85014,Worfy,76561199052717313
61,hkp2000,False,85014,Worfy,76561199052717313
59,knife,False,85014,prosto bo$$,76561199068251294
4,glock,False,85014,prosto bo$$,76561199068251294
59,knife,False,85014,Wybaczam.oficjalnie skins.army,76561199256543526
4,glock,False,85014,Wybaczam.oficjalnie skins.army,76561199256543526
59,knife,False,85014,Simple Dimple skins.army,76561199433997570
4,glock,False,85014,Simple Dimple skins.army,76561199433997570
59,knife,False,85014,shawty#)$@,76561199557907229
4,glock,False,85014,shawty#)$@,76561199557907229
518,knife,False,85014,RME | Пацан,76561199826895670
4,glock,False,85014,RME | Пацан,76561199826895670
49,c4,False,85014,shawty#)$@,76561199557907229
50,vest,False,85515,zig,76561198274174345
36,p250,False,85597,shawty#)$@,76561199557907229
43,flashbang,False,85683,Wybaczam.oficjalnie skins.army,76561199256543526
45,smokegrenade,False,85698,Wybaczam.oficjalnie skins.army,76561199256543526
43,flashbang,False,85717,Wybaczam.oficjalnie skins.army,76561199256543526
44,hegrenade,False,85733,frees.tyler,76561198002613044
43,flashbang,False,85752,Worfy,76561199052717313
45,smokegrenade,False,85762,frees.tyler,76561198002613044
43,flashbang,False,85779,frees.tyler,76561198002613044
44,hegrenade,False,85939,Faat,76561198171814417
48,incgrenade,False,86148,Faat,76561198171814417
43,flashbang,False,86166,prosto bo$$,76561199068251294
44,hegrenade,False,86253,Moon,76561198049602148
43,flashbang,False,86400,RME | Пацан,76561199826895670
43,flashbang,False,86775,Worfy,76561199052717313
43,flashbang,True,90618,Simple Dimple skins.army,76561199433997570
516,knife,False,90796,frees.tyler,76561198002613044
61,hkp2000,False,90796,frees.tyler,76561198002613044
42,knife,False,90796,Moon,76561198049602148
61,hkp2000,False,90796,Moon,76561198049602148
42,knife,False,90796,Faat,76561198171814417
61,hkp2000,False,90796,Faat,76561198171814417
42,knife,False,90796,zig,76561198274174345
61,hkp2000,False,90796,zig,76561198274174345
518,knife,False,90796,Worfy,76561199052717313
61,hkp2000,False,90796,Worfy,76561199052717313
59,knife,False,90796,prosto bo$$,76561199068251294
4,glock,False,90796,prosto bo$$,76561199068251294
59,knife,False,90796,Wybaczam.oficjalnie skins.army,76561199256543526
4,glock,False,90796,Wybaczam.oficjalnie skins.army,76561199256543526
59,knife,False,90796,shawty#)$@,76561199557907229
4,glock,False,90796,shawty#)$@,76561199557907229
518,knife,False,90796,RME | Пацан,76561199826895670
4,glock,False,90796,RME | Пацан,76561199826895670
49,c4,False,90796,RME | Пацан,76561199826895670
51,vesthelm,False,90863,prosto bo$$,76561199068251294
13,galilar,False,90876,Wybaczam.oficjalnie skins.army,76561199256543526
51,vesthelm,False,90903,Wybaczam.oficjalnie skins.army,76561199256543526
1,deagle,False,90930,RME | Пацан,76561199826895670
45,smokegrenade,False,90952,Wybaczam.oficjalnie skins.army,76561199256543526
43,flashbang,False,90967,Wybaczam.oficjalnie skins.army,76561199256543526
7,ak47,False,91003,prosto bo$$,76561199068251294
13,galilar,False,91090,prosto bo$$,76561199068251294
9,awp,False,91102,Simple Dimple skins.army,76561199433997570
51,vesthelm,False,91169,shawty#)$@,76561199557907229
25,xm1014,False,91200,shawty#)$@,76561199557907229
3,fiveseven,False,91245,Moon,76561198049602148
13,galilar,False,91250,prosto bo$$,76561199068251294
50,vest,False,91251,shawty#)$@,76561199557907229
45,smokegrenade,False,91308,prosto bo$$,76561199068251294
43,flashbang,False,91386,prosto bo$$,76561199068251294
43,flashbang,False,91390,shawty#)$@,76561199557907229
44,hegrenade,False,91464,prosto bo$$,76561199068251294
46,molotov,False,91611,prosto bo$$,76561199068251294
43,flashbang,False,91785,RME | Пацан,76561199826895670
1,deagle,False,91817,Worfy,76561199052717313
1,deagle,False,91822,Faat,76561198171814417
48,incgrenade,False,91895,Worfy,76561199052717313
43,flashbang,False,91973,Worfy,76561199052717313
44,hegrenade,False,92017,frees.tyler,76561198002613044
36,p250,True,92084,zig,76561198274174345
43,flashbang,False,92163,Moon,76561198049602148
44,hegrenade,False,92171,zig,76561198274174345
49,c4,False,92550,Wybaczam.oficjalnie skins.army,76561199256543526
1,deagle,True,92569,Faat,76561198171814417
48,incgrenade,False,92673,Faat,76561198171814417
48,incgrenade,True,94127,Simple Dimple skins.army,76561199433997570
1,deagle,False,96760,Simple Dimple skins.army,76561199433997570
9,awp,False,97765,shawty#)$@,76561199557907229
43,flashbang,False,97795,shawty#)$@,76561199557907229
516,knife,False,98388,frees.tyler,76561198002613044
61,hkp2000,False,98388,frees.tyler,76561198002613044
42,knife,False,98388,Moon,76561198049602148
61,hkp2000,False,98388,Moon,76561198049602148
42,knife,False,98388,Faat,76561198171814417
61,hkp2000,False,98388,Faat,76561198171814417
42,knife,False,98388,zig,76561198274174345
61,hkp2000,False,98388,zig,76561198274174345
518,knife,False,98388,Worfy,76561199052717313
61,hkp2000,False,98388,Worfy,76561199052717313
59,knife,False,98388,prosto bo$$,76561199068251294
4,glock,False,98388,prosto bo$$,76561199068251294
59,knife,False,98388,Simple Dimple skins.army,76561199433997570
4,glock,False,98388,Simple Dimple skins.army,76561199433997570
518,knife,False,98388,RME | Пацан,76561199826895670
4,glock,False,98388,RME | Пацан,76561199826895670
49,c4,False,98388,Simple Dimple skins.army,76561199433997570
45,smokegrenade,False,98474,Wybaczam.oficjalnie skins.army,76561199256543526
44,hegrenade,False,98488,Wybaczam.oficjalnie skins.army,76561199256543526
46,molotov,False,98500,Wybaczam.oficjalnie skins.army,76561199256543526
51,vesthelm,False,98503,frees.tyler,76561198002613044
51,vesthelm,False,98522,prosto bo$$,76561199068251294
43,flashbang,False,98538,Wybaczam.oficjalnie skins.army,76561199256543526
48,incgrenade,False,98557,frees.tyler,76561198002613044
7,ak47,False,98568,RME | Пацан,76561199826895670
44,hegrenade,False,98573,frees.tyler,76561198002613044
13,galilar,False,98577,prosto bo$$,76561199068251294
45,smokegrenade,False,98588,frees.tyler,76561198002613044
51,vesthelm,False,98592,RME | Пацан,76561199826895670
34,mp9,False,98598,Worfy,76561199052717313
43,flashbang,False,98604,frees.tyler,76561198002613044
45,smokegrenade,False,98617,RME | Пацан,76561199826895670
43,flashbang,False,98630,RME | Пацан,76561199826895670
51,vesthelm,False,98640,zig,76561198274174345
46,molotov,False,98642,prosto bo$$,76561199068251294
44,hegrenade,False,98651,prosto bo$$,76561199068251294
44,hegrenade,False,98656,RME | Пацан,76561199826895670
43,flashbang,False,98661,prosto bo$$,76561199068251294
55,defuser,False,98664,frees.tyler,76561198002613044
43,flashbang,False,98689,Worfy,76561199052717313
10,famas,False,98701,frees.tyler,76561198002613044
43,flashbang,False,98773,Worfy,76561199052717313
48,incgrenade,False,98852,Worfy,76561199052717313
33,mp7,False,98962,Faat,76561198171814417
43,flashbang,False,98969,zig,76561198274174345
51,vesthelm,False,98983,Faat,76561198171814417
55,defuser,False,99003,Faat,76561198171814417
43,flashbang,False,99019,frees.tyler,76561198002613044
44,hegrenade,False,99036,Faat,76561198171814417
45,smokegrenade,False,99049,Faat,76561198171814417
51,vesthelm,False,99049,Moon,76561198049602148
16,m4a1,False,99087,Moon,76561198049602148
43,flashbang,False,99115,Moon,76561198049602148
45,smokegrenade,False,99130,Moon,76561198049602148
60,m4a1,False,99201,zig,76561198274174345
45,smokegrenade,False,99406,shawty#)$@,76561199557907229
51,vesthelm,False,99687,Simple Dimple skins.army,76561199433997570
7,ak47,True,99687,Simple Dimple skins.army,76561199433997570
9,awp,False,100422,RME | Пацан,76561199826895670
7,ak47,False,100776,shawty#)$@,76561199557907229
7,ak47,True,101321,prosto bo$$,76561199068251294
60,m4a1,False,102137,shawty#)$@,76561199557907229
46,molotov,False,103554,shawty#)$@,76561199557907229
7,ak47,False,103621,shawty#)$@,76561199557907229
49,c4,False,104071,RME | Пацан,76561199826895670
