tick,user_name,user_steamid
31793,prosto bo$$,76561199068251294
31823,prosto bo$$,76561199068251294
31852,prosto bo$$,76561199068251294
31922,prosto bo$$,76561199068251294
31947,prosto bo$$,76561199068251294
32005,prosto bo$$,76561199068251294
32066,prosto bo$$,76561199068251294
32101,prosto bo$$,76561199068251294
32122,prosto bo$$,76561199068251294
32225,prosto bo$$,76561199068251294
32690,prosto bo$$,76561199068251294
32827,prosto bo$$,76561199068251294
32880,prosto bo$$,76561199068251294
33458,prosto bo$$,76561199068251294
35387,Faat,76561198171814417
35406,Faat,76561198171814417
35595,Faat,76561198171814417
35615,Faat,76561198171814417
36532,Faat,76561198171814417
37385,Faat,76561198171814417
37671,Faat,76561198171814417
38375,Faat,76561198171814417
39170,Faat,76561198171814417
39384,Faat,76561198171814417
40602,RME | Пацан,76561199826895670
40704,RME | Пацан,76561199826895670
40724,RME | Пацан,76561199826895670
42034,RME | Пацан,76561199826895670
42170,RME | Пацан,76561199826895670
42446,RME | Пацан,76561199826895670
42599,RME | Пацан,76561199826895670
42624,RME | Пацан,76561199826895670
42651,RME | Пацан,76561199826895670
42739,RME | Пацан,76561199826895670
43053,RME | Пацан,76561199826895670
43442,RME | Пацан,76561199826895670
43604,RME | Пацан,76561199826895670
43930,RME | Пацан,76561199826895670
44186,RME | Пацан,76561199826895670
45499,RME | Пацан,76561199826895670
45523,RME | Пацан,76561199826895670
45601,RME | Пацан,76561199826895670
45621,RME | Пацан,76561199826895670
46545,RME | Пацан,76561199826895670
46569,RME | Пацан,76561199826895670
46600,RME | Пацан,76561199826895670
47045,RME | Пацан,76561199826895670
47064,RME | Пацан,76561199826895670
47093,RME | Пацан,76561199826895670
47250,RME | Пацан,76561199826895670
49451,Faat,76561198171814417
49472,Faat,76561198171814417
49640,prosto bo$$,76561199068251294
49660,prosto bo$$,76561199068251294
49668,Faat,76561198171814417
49687,Faat,76561198171814417
49788,Faat,76561198171814417
49808,Faat,76561198171814417
49812,prosto bo$$,76561199068251294
49833,prosto bo$$,76561199068251294
50049,prosto bo$$,76561199068251294
50172,prosto bo$$,76561199068251294
50281,Faat,76561198171814417
50336,prosto bo$$,76561199068251294
50362,prosto bo$$,76561199068251294
50450,Faat,76561198171814417
50498,Simple Dimple skins.army,76561199433997570
50519,Simple Dimple skins.army,76561199433997570
50621,Simple Dimple skins.army,76561199433997570
51010,prosto bo$$,76561199068251294
51065,Faat,76561198171814417
51135,prosto bo$$,76561199068251294
51278,prosto bo$$,76561199068251294
51431,prosto bo$$,76561199068251294
51637,Simple Dimple skins.army,76561199433997570
51858,prosto bo$$,76561199068251294
51929,Faat,76561198171814417
51995,Faat,76561198171814417
52282,Simple Dimple skins.army,76561199433997570
52322,Simple Dimple skins.army,76561199433997570
52487,Simple Dimple skins.army,76561199433997570
52579,prosto bo$$,76561199068251294
52613,prosto bo$$,76561199068251294
52633,prosto bo$$,76561199068251294
52680,Faat,76561198171814417
52699,Faat,76561198171814417
52816,Faat,76561198171814417
52835,Faat,76561198171814417
52940,prosto bo$$,76561199068251294
53045,Faat,76561198171814417
53065,Faat,76561198171814417
53098,prosto bo$$,76561199068251294
53125,prosto bo$$,76561199068251294
53195,prosto bo$$,76561199068251294
53302,prosto bo$$,76561199068251294
53420,prosto bo$$,76561199068251294
53667,Faat,76561198171814417
53686,Faat,76561198171814417
53931,Faat,76561198171814417
53950,Faat,76561198171814417
54247,Faat,76561198171814417
54267,Faat,76561198171814417
54407,Faat,76561198171814417
54534,Faat,76561198171814417
54555,Faat,76561198171814417
54912,Faat,76561198171814417
54931,Faat,76561198171814417
54962,prosto bo$$,76561199068251294
55043,Faat,76561198171814417
55062,Faat,76561198171814417
55093,prosto bo$$,76561199068251294
55113,prosto bo$$,76561199068251294
55161,Faat,76561198171814417
55224,prosto bo$$,76561199068251294
55267,Faat,76561198171814417
55321,prosto bo$$,76561199068251294
55381,Faat,76561198171814417
55497,Faat,76561198171814417
55608,Faat,76561198171814417
55658,prosto bo$$,76561199068251294
55741,Faat,76561198171814417
