canzoom,defindex,hassilencer,hastracers,ispainted,issilenced,item,tick,user_name,user_steamid,weptype
False,0,True,True,True,True,m4a1,125939,Moon,76561198049602148,3
False,0,False,True,True,False,glock,125989,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,awp,125994,prosto bo$$,76561199068251294,5
False,0,False,False,False,False,knife,126019,zig,76561198274174345,0
False,0,False,True,True,False,glock,126024,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,126031,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,hegrenade,126071,frees.tyler,76561198002613044,9
False,0,False,True,True,False,glock,126073,prosto bo$$,76561199068251294,1
False,0,False,True,False,False,ak47,126074,Wybaczam.oficjalnie skins.army,76561199256543526,3
True,0,False,True,True,False,awp,126086,prosto bo$$,76561199068251294,5
False,0,False,True,True,False,glock,126144,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,126146,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,deagle,126179,RME | Пацан,76561199826895670,1
False,0,False,True,True,False,mp9,126217,frees.tyler,76561198002613044,2
True,0,False,True,True,False,awp,126230,RME | Пацан,76561199826895670,5
True,0,False,True,True,False,awp,126241,prosto bo$$,76561199068251294,5
False,0,False,False,True,False,knife,126297,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,126372,RME | Пацан,76561199826895670,5
False,0,False,True,True,False,glock,126395,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,awp,126432,prosto bo$$,76561199068251294,5
False,0,True,True,True,True,m4a1,126491,zig,76561198274174345,3
False,0,False,False,True,False,knife,126546,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,126550,RME | Пацан,76561199826895670,5
False,0,False,False,True,False,knife,126576,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,126581,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,awp,126587,prosto bo$$,76561199068251294,5
True,0,False,True,True,False,awp,126614,RME | Пацан,76561199826895670,5
False,0,False,True,True,False,p250,126655,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,126661,Faat,76561198171814417,5
False,0,False,False,True,False,knife,127052,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,flashbang,127076,frees.tyler,76561198002613044,9
False,0,False,False,True,False,knife,127103,Worfy,76561199052717313,0
True,0,False,True,True,False,awp,127108,RME | Пацан,76561199826895670,5
False,0,True,True,False,True,m4a1,127165,Worfy,76561199052717313,3
False,0,False,False,True,False,knife,127196,Worfy,76561199052717313,0
False,0,False,True,True,False,mp9,127206,frees.tyler,76561198002613044,2
False,0,False,True,True,False,p250,127237,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,127242,Faat,76561198171814417,5
False,0,False,False,True,False,knife,127294,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,127319,prosto bo$$,76561199068251294,0
True,0,False,True,True,False,awp,127332,RME | Пацан,76561199826895670,5
True,0,False,True,True,False,awp,127336,prosto bo$$,76561199068251294,5
False,0,True,True,True,True,hkp2000,127355,frees.tyler,76561198002613044,1
False,0,False,True,False,False,ak47,127355,frees.tyler,76561198002613044,3
False,0,False,False,True,False,knife,127378,RME | Пацан,76561199826895670,0
True,0,False,True,True,False,awp,127410,RME | Пацан,76561199826895670,5
False,0,False,False,False,False,knife,127478,Faat,76561198171814417,0
True,0,False,True,False,False,ssg08,127495,Faat,76561198171814417,5
False,0,True,True,False,True,m4a1,127524,Worfy,76561199052717313,3
False,0,False,False,False,False,knife,127772,zig,76561198274174345,0
False,0,False,True,True,False,deagle,127818,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,hegrenade,127927,Worfy,76561199052717313,9
False,0,False,True,True,False,p250,127928,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,127933,Faat,76561198171814417,5
False,0,True,True,False,True,m4a1,128053,Worfy,76561199052717313,3
False,0,True,True,True,True,m4a1,128064,zig,76561198274174345,3
False,0,False,True,True,False,p250,128189,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,128194,Faat,76561198171814417,5
False,0,False,True,True,False,p250,128412,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,128418,Faat,76561198171814417,5
False,0,False,True,True,False,glock,128435,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,128438,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,knife,128440,Faat,76561198171814417,0
False,0,False,True,True,False,glock,128445,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,awp,128518,prosto bo$$,76561199068251294,5
False,0,False,False,True,False,knife,128595,Worfy,76561199052717313,0
False,0,False,False,True,False,knife,128637,frees.tyler,76561198002613044,0
True,0,False,True,True,False,awp,128803,Worfy,76561199052717313,5
False,0,False,False,False,False,knife,128914,zig,76561198274174345,0
False,0,False,False,False,False,knife,129006,Moon,76561198049602148,0
False,0,True,True,True,True,hkp2000,129006,Moon,76561198049602148,1
False,0,False,False,False,False,knife,129006,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,glock,129006,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,129006,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,129006,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,129006,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,129006,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,True,False,knife,129006,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,129006,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,c4,129006,Simple Dimple skins.army,76561199433997570,7
False,0,True,True,True,True,hkp2000,129070,Worfy,76561199052717313,1
False,0,False,False,False,False,knife,129074,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,129079,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,129082,prosto bo$$,76561199068251294,0
False,0,False,True,False,False,ak47,129086,frees.tyler,76561198002613044,3
False,0,False,False,False,False,knife,129087,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,True,False,knife,129153,Worfy,76561199052717313,0
False,0,False,True,False,False,glock,129181,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,129184,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,129188,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,129191,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,129195,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,129197,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,129201,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,True,True,False,True,m4a1,129204,Worfy,76561199052717313,3
False,0,False,True,True,False,glock,129264,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,129266,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,True,False,knife,129324,Worfy,76561199052717313,0
False,0,False,False,False,False,hegrenade,129333,Faat,76561198171814417,9
False,0,False,True,True,False,galilar,129357,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,incgrenade,129389,Worfy,76561199052717313,9
False,0,False,False,True,False,knife,129403,Worfy,76561199052717313,0
False,0,False,False,False,False,c4,129406,Simple Dimple skins.army,76561199433997570,7
False,0,False,True,True,False,p250,129415,Faat,76561198171814417,1
False,0,False,False,False,False,knife,129417,Simple Dimple skins.army,76561199433997570,0
True,0,False,True,True,False,awp,129430,Faat,76561198171814417,5
False,0,False,True,False,False,glock,129438,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,129440,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,flashbang,129441,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,galilar,129443,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,knife,129445,Faat,76561198171814417,0
False,0,False,True,False,False,glock,129447,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,False,False,ak47,129476,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,True,False,galilar,129499,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,129503,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,glock,129586,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,129588,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,False,False,p90,129622,prosto bo$$,76561199068251294,2
False,0,True,True,True,True,m4a1,129649,zig,76561198274174345,3
False,0,False,False,True,False,knife,129661,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,elite,129661,RME | Пацан,76561199826895670,1
False,0,True,True,True,True,hkp2000,129695,frees.tyler,76561198002613044,1
False,0,True,True,True,True,hkp2000,129695,zig,76561198274174345,1
False,0,False,False,True,False,knife,129727,frees.tyler,76561198002613044,0
False,0,False,True,False,False,ak47,129745,zig,76561198274174345,3
False,0,False,False,False,False,hegrenade,129755,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,129762,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,129764,zig,76561198274174345,0
False,0,False,False,False,False,hegrenade,129775,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,129777,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,smokegrenade,129779,Simple Dimple skins.army,76561199433997570,9
False,0,True,True,True,True,m4a1,129789,frees.tyler,76561198002613044,3
False,0,False,False,False,False,molotov,129871,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,c4,129874,Simple Dimple skins.army,76561199433997570,7
False,0,False,False,True,False,knife,129875,frees.tyler,76561198002613044,0
False,0,False,True,False,False,ak47,129877,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,True,False,glock,129892,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,129894,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,129897,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,129920,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,True,False,knife,130051,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,galilar,130085,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,130087,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,130089,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,True,False,elite,130092,RME | Пацан,76561199826895670,1
False,0,False,True,False,False,glock,130092,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,130094,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,130098,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,smokegrenade,130104,prosto bo$$,76561199068251294,9
False,0,False,True,True,False,galilar,130125,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,130127,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,130137,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,130159,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,True,False,knife,130190,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,flashbang,130280,RME | Пацан,76561199826895670,9
False,0,False,True,True,False,glock,130292,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,smokegrenade,130307,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,knife,130319,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,130325,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,True,False,knife,130325,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,130341,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,knife,130366,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,smokegrenade,130389,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,hegrenade,130425,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,130433,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,130441,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,130457,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,smokegrenade,130462,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,hegrenade,130537,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,130539,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,smokegrenade,130541,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,130545,Worfy,76561199052717313,9
False,0,False,False,False,False,smokegrenade,130556,Worfy,76561199052717313,9
True,0,False,True,True,False,awp,130557,Faat,76561198171814417,5
False,0,False,False,False,False,incgrenade,130564,Worfy,76561199052717313,9
False,0,False,False,False,False,flashbang,130570,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,smokegrenade,130593,Simple Dimple skins.army,76561199433997570,9
False,0,True,True,True,True,m4a1,130623,frees.tyler,76561198002613044,3
False,0,False,False,False,False,flashbang,130625,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,flashbang,130646,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,hegrenade,130658,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,130666,frees.tyler,76561198002613044,9
False,0,False,False,False,False,incgrenade,130674,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,130697,Simple Dimple skins.army,76561199433997570,9
True,0,False,True,False,False,ssg08,130731,Moon,76561198049602148,5
False,0,False,False,True,False,knife,130744,Worfy,76561199052717313,0
False,0,False,False,False,False,decoy,130755,prosto bo$$,76561199068251294,9
False,0,False,True,True,False,p250,130756,Faat,76561198171814417,1
True,0,False,True,True,False,awp,130762,Faat,76561198171814417,5
False,0,False,False,False,False,smokegrenade,130765,prosto bo$$,76561199068251294,9
False,0,True,True,True,True,hkp2000,130795,Moon,76561198049602148,1
False,0,True,True,False,True,m4a1,130820,Worfy,76561199052717313,3
False,0,False,False,False,False,hegrenade,130838,frees.tyler,76561198002613044,9
False,0,False,True,False,False,ak47,130841,zig,76561198274174345,3
False,0,False,False,False,False,knife,130858,Moon,76561198049602148,0
False,0,False,False,False,False,smokegrenade,130862,RME | Пацан,76561199826895670,9
False,0,True,True,True,True,m4a1,130870,frees.tyler,76561198002613044,3
False,0,False,True,False,False,ak47,130897,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,hegrenade,130911,frees.tyler,76561198002613044,9
False,0,True,True,True,True,m4a1,130921,frees.tyler,76561198002613044,3
False,0,False,True,True,False,glock,130932,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,130935,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,130937,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,130956,Simple Dimple skins.army,76561199433997570,9
False,0,False,True,True,False,elite,130985,RME | Пацан,76561199826895670,1
False,0,False,True,True,False,p250,130992,Faat,76561198171814417,1
True,0,False,True,True,False,awp,130995,Faat,76561198171814417,5
False,0,False,True,True,False,galilar,131029,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,ak47,131078,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,False,False,glock,131129,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,131142,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,p90,131175,prosto bo$$,76561199068251294,2
False,0,False,False,False,False,knife,131177,Faat,76561198171814417,0
True,0,False,True,True,False,awp,131186,Faat,76561198171814417,5
False,0,False,False,False,False,hegrenade,131202,Faat,76561198171814417,9
False,0,False,True,True,False,galilar,131204,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,True,True,hkp2000,131229,Moon,76561198049602148,1
False,0,False,False,False,False,hegrenade,131289,Moon,76561198049602148,9
False,0,False,False,False,False,flashbang,131302,Moon,76561198049602148,9
False,0,False,False,False,False,flashbang,131318,Worfy,76561199052717313,9
True,0,False,True,True,False,awp,131322,Faat,76561198171814417,5
True,0,False,True,False,False,ssg08,131340,Moon,76561198049602148,5
False,0,True,True,False,True,m4a1,131351,Worfy,76561199052717313,3
False,0,False,False,False,False,smokegrenade,131406,Worfy,76561199052717313,9
False,0,False,False,False,False,knife,131443,Faat,76561198171814417,0
True,0,False,True,True,False,awp,131452,Faat,76561198171814417,5
False,0,False,False,False,False,flashbang,131509,Worfy,76561199052717313,9
False,0,True,True,False,True,m4a1,131622,Worfy,76561199052717313,3
False,0,False,False,False,False,knife,131727,zig,76561198274174345,0
False,0,False,True,False,False,ak47,131795,zig,76561198274174345,3
False,0,False,False,False,False,flashbang,131819,Moon,76561198049602148,9
False,0,False,False,False,False,hegrenade,131831,zig,76561198274174345,9
False,0,False,False,False,False,hegrenade,131847,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,131854,frees.tyler,76561198002613044,9
True,0,False,True,False,False,ssg08,131877,Moon,76561198049602148,5
False,0,False,False,False,False,c4,131890,Simple Dimple skins.army,76561199433997570,7
False,0,False,True,False,False,ak47,131966,zig,76561198274174345,3
False,0,False,False,False,False,smokegrenade,131998,zig,76561198274174345,9
False,0,False,False,False,False,incgrenade,132008,zig,76561198274174345,9
False,0,True,True,True,True,m4a1,132024,frees.tyler,76561198002613044,3
False,0,False,False,False,False,hegrenade,132030,frees.tyler,76561198002613044,9
False,0,True,True,True,True,m4a1,132106,frees.tyler,76561198002613044,3
False,0,False,True,False,False,ak47,132129,zig,76561198274174345,3
False,0,False,True,False,False,ak47,132169,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,True,False,glock,132303,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,132305,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,132307,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,molotov,132329,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,hegrenade,132331,frees.tyler,76561198002613044,9
False,0,False,False,False,False,hegrenade,132399,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,132401,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,132403,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,ak47,132405,Simple Dimple skins.army,76561199433997570,3
False,0,True,True,True,True,m4a1,132449,frees.tyler,76561198002613044,3
False,0,True,True,True,True,hkp2000,132543,Moon,76561198049602148,1
False,0,False,False,False,False,decoy,132549,prosto bo$$,76561199068251294,9
False,0,False,True,False,False,p90,132567,prosto bo$$,76561199068251294,2
False,0,False,False,False,False,knife,132606,Moon,76561198049602148,0
False,0,False,False,False,False,hegrenade,132672,Moon,76561198049602148,9
False,0,False,False,True,False,knife,132778,frees.tyler,76561198002613044,0
False,0,False,False,False,False,knife,132832,Moon,76561198049602148,0
True,0,False,True,False,False,ssg08,132872,Moon,76561198049602148,5
False,0,True,True,True,True,hkp2000,132921,Moon,76561198049602148,1
False,0,True,True,False,True,m4a1,132921,Moon,76561198049602148,3
False,0,False,False,False,False,knife,133101,Moon,76561198049602148,0
False,0,False,False,False,False,hegrenade,133467,Moon,76561198049602148,9
False,0,False,False,False,False,flashbang,133481,Moon,76561198049602148,9
False,0,False,False,False,False,smokegrenade,133493,Moon,76561198049602148,9
False,0,False,False,False,False,decoy,133503,Moon,76561198049602148,9
False,0,False,False,False,False,knife,133647,Faat,76561198171814417,0
False,0,True,True,False,True,hkp2000,133647,Faat,76561198171814417,1
False,0,False,False,False,False,knife,133647,zig,76561198274174345,0
False,0,True,True,True,True,hkp2000,133647,zig,76561198274174345,1
False,0,False,False,True,False,knife,133647,Worfy,76561199052717313,0
False,0,True,True,True,True,hkp2000,133647,Worfy,76561199052717313,1
False,0,False,False,False,False,knife,133647,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,glock,133647,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,133647,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,133647,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,133647,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,133647,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,True,False,knife,133647,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,133647,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,c4,133647,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,False,True,False,False,ak47,133713,frees.tyler,76561198002613044,3
False,0,True,True,False,True,m4a1,133737,Moon,76561198049602148,3
False,0,False,False,False,False,knife,133757,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,galilar,133841,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,True,False,knife,133864,frees.tyler,76561198002613044,0
False,0,False,False,True,False,knife,133888,Worfy,76561199052717313,0
False,0,False,False,False,False,decoy,133898,Moon,76561198049602148,9
False,0,False,True,False,False,ak47,133898,frees.tyler,76561198002613044,3
False,0,True,True,True,True,m4a1,133901,zig,76561198274174345,3
False,0,False,True,False,False,glock,133910,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,133912,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,c4,133914,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,False,True,True,False,galilar,133916,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,m4a1,133918,Worfy,76561199052717313,3
False,0,False,True,False,False,glock,133918,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,133923,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,133930,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,133932,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,c4,133934,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,False,False,False,False,knife,133947,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,c4,133974,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,True,True,False,True,m4a1,133975,Moon,76561198049602148,3
False,0,False,False,True,False,knife,134003,frees.tyler,76561198002613044,0
False,0,False,True,True,False,galilar,134013,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,134018,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,True,True,True,True,hkp2000,134026,zig,76561198274174345,1
False,0,False,False,False,False,decoy,134036,Moon,76561198049602148,9
False,0,False,True,True,False,galilar,134038,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,m4a1,134058,Moon,76561198049602148,3
False,0,False,True,False,False,mac10,134068,RME | Пацан,76561199826895670,2
False,0,False,True,False,False,glock,134074,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,134091,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,134134,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,True,True,True,True,hkp2000,134141,Worfy,76561199052717313,1
False,0,False,True,True,False,galilar,134144,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,c4,134162,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,False,True,False,False,ak47,134181,frees.tyler,76561198002613044,3
False,0,False,True,True,False,galilar,134187,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,galilar,134192,prosto bo$$,76561199068251294,3
False,0,False,True,False,False,glock,134236,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,134240,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,134249,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,True,True,True,True,hkp2000,134274,frees.tyler,76561198002613044,1
False,0,False,True,True,False,galilar,134277,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,True,False,m4a1,134288,Faat,76561198171814417,3
False,0,False,False,True,False,knife,134294,frees.tyler,76561198002613044,0
False,0,False,True,False,False,glock,134310,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,134321,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,c4,134325,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,False,True,True,False,galilar,134328,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,hegrenade,134341,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,flashbang,134343,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,smokegrenade,134355,RME | Пацан,76561199826895670,9
False,0,False,True,False,False,glock,134357,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,134362,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,c4,134364,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,False,True,True,False,galilar,134366,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,hegrenade,134366,RME | Пацан,76561199826895670,9
False,0,True,True,True,True,m4a1,134368,frees.tyler,76561198002613044,3
False,0,False,True,False,False,glock,134371,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,True,False,knife,134384,frees.tyler,76561198002613044,0
False,0,False,True,True,False,galilar,134389,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,134407,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,smokegrenade,134418,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,c4,134440,Wybaczam.oficjalnie skins.army,76561199256543526,7
False,0,True,True,False,True,hkp2000,134442,Faat,76561198171814417,1
False,0,False,True,True,False,m4a1,134454,Faat,76561198171814417,3
False,0,False,False,False,False,knife,134464,Faat,76561198171814417,0
False,0,False,False,False,False,hegrenade,134464,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,134473,frees.tyler,76561198002613044,9
False,0,False,False,True,False,knife,134494,Worfy,76561199052717313,0
False,0,True,True,True,True,m4a1,134508,frees.tyler,76561198002613044,3
False,0,True,True,True,True,m4a1,134533,Worfy,76561199052717313,3
False,0,False,False,True,False,knife,134557,frees.tyler,76561198002613044,0
False,0,False,False,False,False,smokegrenade,134587,prosto bo$$,76561199068251294,9
False,0,False,True,False,False,ak47,134694,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,knife,134710,zig,76561198274174345,0
False,0,False,True,True,False,glock,134767,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,134768,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,134769,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,smokegrenade,134771,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,hegrenade,134793,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,134815,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,galilar,134895,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,smokegrenade,134899,zig,76561198274174345,9
False,0,False,True,False,False,glock,134900,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,True,False,knife,134912,Worfy,76561199052717313,0
False,0,False,False,False,False,hegrenade,134918,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,134926,zig,76561198274174345,0
